event-id,visible,timestamp,location-long,location-lat,comments,eobs:temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
27924827,true,2006-09-01 12:02:01.000,38.8375017,-3.6848256,,41,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924826,true,2006-09-02 00:01:27.000,38.916658,-3.6833579,,27,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924825,true,2006-09-02 12:00:53.000,38.8913496,-3.7479139,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924824,true,2006-09-03 00:00:53.000,38.9219598,-3.804347,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924823,true,2006-09-03 12:00:55.000,38.9580127,-3.7966451,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924822,true,2006-09-04 00:00:55.000,38.9979697,-3.7898893,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924821,true,2006-09-04 12:03:08.000,38.9774947,-3.8008277,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924820,true,2006-09-05 00:01:24.000,38.9499834,-3.7663342,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924819,true,2006-09-05 12:00:53.000,38.940493,-3.7649532,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924818,true,2006-09-06 00:00:53.000,38.9374736,-3.7945904,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924817,true,2006-09-06 12:02:23.000,38.9202483,-3.776121,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924816,true,2006-09-07 00:01:24.000,38.9245829,-3.7772253,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924815,true,2006-09-08 00:00:48.000,38.8931862,-3.7529086,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924814,true,2006-09-08 12:01:47.000,38.880159,-3.751872,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924813,true,2006-09-09 00:00:54.000,38.8801102,-3.7529973,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924812,true,2006-09-09 12:00:53.000,38.8671314,-3.7411271,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924811,true,2006-09-10 00:00:55.000,38.791585,-3.8017881,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924810,true,2006-09-11 00:00:55.000,38.7172066,-3.932985,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924809,true,2006-09-12 00:01:42.000,38.8654524,-3.8147707,,27,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924808,true,2006-09-12 12:01:23.000,38.8712545,-3.7762589,,41,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924807,true,2006-09-13 00:01:19.000,38.9372196,-3.7435835,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924806,true,2006-09-14 00:01:24.000,38.9507793,-3.7867921,,26,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924805,true,2006-09-14 12:01:45.000,38.9372663,-3.7757631,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924804,true,2006-09-15 00:01:24.000,38.9204045,-3.720022,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924803,true,2006-09-15 12:01:54.000,38.8929947,-3.729483,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924802,true,2006-09-16 00:01:49.000,38.9254384,-3.7656524,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924801,true,2006-09-16 12:01:46.000,38.9261452,-3.7648889,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924800,true,2006-09-17 00:01:24.000,38.9258936,-3.7649622,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924799,true,2006-09-18 00:00:55.000,38.9259528,-3.7652359,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924798,true,2006-09-20 00:00:55.000,38.9341698,-3.7628652,,27,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924797,true,2006-09-21 00:01:18.000,38.861664,-3.8639334,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924796,true,2006-09-21 12:01:24.000,38.8087895,-3.9085285,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924795,true,2006-09-22 00:00:47.000,38.8155037,-3.7809484,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924794,true,2006-09-23 00:00:53.000,38.9480185,-3.7648694,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924793,true,2006-09-24 00:00:53.000,38.9738265,-3.7955314,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924792,true,2006-09-24 12:03:09.000,38.9548064,-3.7692948,,50,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924791,true,2006-09-25 00:01:23.000,39.0171208,-3.8048999,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924790,true,2006-09-26 00:01:11.000,38.9580828,-3.7976159,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924789,true,2006-09-27 00:00:54.000,38.9668046,-3.743542,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924788,true,2006-09-27 12:01:52.000,38.9519511,-3.7416105,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924787,true,2006-09-28 00:00:48.000,38.9658934,-3.7441621,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924786,true,2006-09-29 00:01:17.000,38.9371975,-3.7405466,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924785,true,2006-09-29 12:01:11.000,38.9287217,-3.7350665,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924784,true,2006-09-30 00:00:54.000,38.8857012,-3.7259522,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924783,true,2006-09-30 12:00:53.000,38.8838509,-3.7260929,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924782,true,2006-10-01 00:00:55.000,38.884512,-3.7259101,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924781,true,2006-10-01 12:01:47.000,38.8858967,-3.7227543,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924780,true,2006-10-02 00:00:47.000,38.8857751,-3.7232533,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924779,true,2006-10-02 12:00:54.000,38.8823869,-3.7292295,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924778,true,2006-10-03 00:00:55.000,38.8801772,-3.7289814,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924777,true,2006-10-03 12:01:23.000,38.8284917,-3.7245387,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924776,true,2006-10-04 00:00:54.000,38.7992803,-3.8041453,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924775,true,2006-10-05 00:00:54.000,38.8165008,-3.8313647,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924774,true,2006-10-05 12:02:01.000,38.8184843,-3.8297606,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924773,true,2006-10-06 00:00:53.000,38.8387287,-3.7566654,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924772,true,2006-10-07 00:00:53.000,38.9010883,-3.7053138,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924771,true,2006-10-07 12:00:54.000,38.9301314,-3.7327065,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924770,true,2006-10-08 00:01:41.000,38.95989,-3.8149017,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924769,true,2006-10-08 12:00:53.000,38.9709552,-3.8281655,,42,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924768,true,2006-10-09 00:00:54.000,38.9054778,-3.7733375,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924767,true,2006-10-09 12:00:54.000,38.9116317,-3.7550301,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924766,true,2006-10-10 00:00:53.000,38.8527335,-3.6848305,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924765,true,2006-10-11 00:00:53.000,38.8057703,-3.6937328,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924764,true,2006-10-12 00:00:53.000,38.8067081,-3.6942258,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924763,true,2006-10-12 12:02:23.000,38.8056454,-3.6941175,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924762,true,2006-10-13 00:01:47.000,38.805773,-3.6935056,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924761,true,2006-10-13 12:01:23.000,38.8062542,-3.6958355,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924760,true,2006-10-14 00:00:56.000,38.8069074,-3.7007493,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924759,true,2006-10-14 12:01:43.000,38.8063021,-3.6956932,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924758,true,2006-10-15 00:00:53.000,38.8632073,-3.7367426,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924757,true,2006-10-15 12:00:54.000,38.8578483,-3.7329801,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924756,true,2006-10-16 00:01:53.000,38.8946165,-3.7870887,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924755,true,2006-10-16 12:00:48.000,38.8950518,-3.7864581,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924754,true,2006-10-17 00:00:47.000,38.8251667,-3.9532143,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924753,true,2006-10-18 00:00:53.000,38.8695732,-3.9913251,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924752,true,2006-10-19 00:02:16.000,38.8112292,-3.9675282,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924751,true,2006-10-19 12:00:48.000,38.8306941,-3.9601345,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924750,true,2006-10-20 00:00:48.000,38.8412899,-3.8627435,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924749,true,2006-10-20 12:01:23.000,38.8477301,-3.8302481,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924748,true,2006-10-21 00:00:48.000,38.9019512,-3.7547733,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924747,true,2006-10-21 12:00:53.000,38.9243626,-3.766163,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924746,true,2006-10-22 00:00:54.000,38.9538462,-3.7771811,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924745,true,2006-10-22 12:02:09.000,38.9540907,-3.7773697,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924744,true,2006-10-23 00:00:47.000,38.9525942,-3.7756736,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924743,true,2006-10-24 00:01:12.000,38.9536436,-3.7770533,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924742,true,2006-10-25 00:00:55.000,38.9102235,-3.7333565,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924741,true,2006-10-25 12:01:36.000,38.9072821,-3.7319159,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924740,true,2006-10-26 00:00:54.000,38.8744403,-3.7140591,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924739,true,2006-10-27 00:00:55.000,38.8723928,-3.6839097,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924738,true,2006-10-28 00:00:54.000,38.8341242,-3.7047855,,27,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924737,true,2006-10-28 12:02:11.000,38.8093426,-3.7344517,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924736,true,2006-10-29 00:01:11.000,38.8067684,-3.8962863,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924735,true,2006-10-29 12:03:08.000,38.8194373,-3.9641579,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924734,true,2006-10-30 00:01:50.000,38.7095864,-4.0134655,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924733,true,2006-10-30 12:01:41.000,38.684273,-4.0381543,,44,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924732,true,2006-10-31 00:00:49.000,38.6394524,-4.0484389,,26,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924731,true,2006-11-01 00:00:56.000,38.6627641,-4.0106153,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924730,true,2006-11-01 12:00:54.000,38.6994391,-3.9305234,,40,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924729,true,2006-11-02 00:01:53.000,38.8064074,-3.9772696,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924728,true,2006-11-03 00:00:54.000,38.7905635,-3.9806629,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924727,true,2006-11-04 00:00:54.000,38.7924916,-3.9810948,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924726,true,2006-11-05 00:01:40.000,38.8357667,-3.9299187,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924725,true,2006-11-05 12:01:52.000,38.8169002,-3.8592952,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924724,true,2006-11-06 00:01:23.000,38.8431245,-3.7563523,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924723,true,2006-11-06 12:01:32.000,38.8526556,-3.753436,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924722,true,2006-11-07 00:01:18.000,38.9111583,-3.7094373,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924721,true,2006-11-08 00:00:54.000,38.9395321,-3.7786807,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924720,true,2006-11-08 12:01:47.000,38.945376,-3.7870412,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924719,true,2006-11-09 00:02:23.000,38.9185813,-3.7803405,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924718,true,2006-11-09 12:01:55.000,38.8375261,-3.7491005,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924717,true,2006-11-10 00:01:53.000,38.8305161,-3.746165,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924716,true,2006-11-11 00:02:10.000,38.8309308,-3.7463193,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924715,true,2006-11-12 12:01:51.000,38.8314957,-3.7454572,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924714,true,2006-11-13 00:01:04.000,38.800189,-3.6257726,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924713,true,2006-11-14 00:01:45.000,38.7707893,-3.6925166,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924712,true,2006-11-14 12:02:23.000,38.7716103,-3.7151523,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924711,true,2006-11-15 00:01:43.000,38.7803946,-3.8523237,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924710,true,2006-11-16 00:01:49.000,38.7954072,-4.0111646,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924709,true,2006-11-18 00:00:55.000,38.7995515,-4.0098293,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924708,true,2006-11-18 12:03:06.000,38.7849278,-4.0747174,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924707,true,2006-11-19 00:01:17.000,38.7805614,-4.0705685,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924706,true,2006-11-20 00:02:09.000,38.8374217,-3.9796947,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924705,true,2006-11-21 00:01:24.000,38.8296514,-3.9683354,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924704,true,2006-11-21 12:01:48.000,38.8300502,-3.9658954,,41,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924703,true,2006-11-22 00:01:44.000,38.8094392,-3.8429285,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924702,true,2006-11-22 12:02:51.000,38.8069571,-3.8059626,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924701,true,2006-11-23 00:00:53.000,38.8505244,-3.7334211,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924700,true,2006-11-23 12:01:53.000,38.8542031,-3.7321424,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924699,true,2006-11-24 00:01:24.000,38.8763213,-3.6716977,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924698,true,2006-11-25 00:01:24.000,38.8745319,-3.6725119,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924697,true,2006-11-25 12:01:28.000,38.8747514,-3.6728666,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924696,true,2006-11-26 00:01:11.000,38.8718386,-3.6827762,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924695,true,2006-11-26 12:03:10.000,38.8718874,-3.728655,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924694,true,2006-11-27 00:00:53.000,38.8694483,-3.7423186,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924693,true,2006-11-28 00:01:56.000,38.93496,-3.8000699,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924692,true,2006-11-28 12:01:51.000,38.8701239,-3.8407384,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924691,true,2006-11-29 00:01:23.000,38.8458363,-3.9719837,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924690,true,2006-11-30 00:01:11.000,38.801329,-4.0670101,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924689,true,2006-11-30 12:02:21.000,38.7786255,-4.082142,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924688,true,2006-12-01 00:01:25.000,38.7307858,-4.0336148,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924687,true,2006-12-02 00:00:48.000,38.7631321,-3.9319342,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924686,true,2006-12-02 12:02:53.000,38.7990738,-3.8867687,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924685,true,2006-12-03 00:00:50.000,38.7918807,-3.8420969,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924684,true,2006-12-03 12:01:18.000,38.7954178,-3.794883,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924683,true,2006-12-04 00:01:50.000,38.7712354,-3.7647754,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924682,true,2006-12-04 12:00:55.000,38.7652721,-3.765889,,43,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924681,true,2006-12-05 00:00:49.000,38.7634911,-3.7669801,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924680,true,2006-12-05 12:00:43.000,38.7641208,-3.767778,,40,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924679,true,2006-12-06 00:00:53.000,38.7634701,-3.7676038,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924678,true,2006-12-06 12:01:55.000,38.7622216,-3.7670946,,43,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924677,true,2006-12-07 00:00:53.000,38.7610744,-3.7671132,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924676,true,2006-12-08 00:00:53.000,38.8671405,-3.7357536,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924675,true,2006-12-08 12:01:47.000,38.8744268,-3.7304146,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924674,true,2006-12-09 00:01:41.000,38.9029494,-3.754936,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924673,true,2006-12-10 00:01:52.000,38.8604387,-3.8508383,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924672,true,2006-12-10 12:01:23.000,38.8293465,-3.868246,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924671,true,2006-12-11 00:00:53.000,38.8092498,-3.9246723,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924670,true,2006-12-11 12:01:53.000,38.8293567,-3.9617536,,40,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924669,true,2006-12-12 00:00:48.000,38.7970727,-4.0533506,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924668,true,2006-12-13 00:00:53.000,38.7586502,-4.0935188,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924667,true,2006-12-14 00:01:23.000,38.7581427,-4.0945744,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924666,true,2006-12-15 00:01:53.000,38.6911452,-4.0563649,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924665,true,2006-12-16 00:00:47.000,38.7630002,-4.0944425,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924664,true,2006-12-16 12:02:53.000,38.7722522,-4.0694122,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924663,true,2006-12-17 00:00:48.000,38.7499415,-3.9975353,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924662,true,2006-12-18 00:00:47.000,38.82683,-3.9667576,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924661,true,2006-12-19 00:00:55.000,38.792925,-4.0098688,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924660,true,2006-12-19 12:01:17.000,38.7625236,-3.9998083,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924659,true,2006-12-20 00:01:48.000,38.8068045,-3.9534739,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924658,true,2006-12-21 00:01:50.000,38.8220261,-3.9528839,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924657,true,2006-12-21 12:03:05.000,38.8070602,-3.8064283,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924656,true,2006-12-22 00:01:53.000,38.8546093,-3.7504499,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924655,true,2006-12-22 12:03:04.000,38.7919839,-3.7535499,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924654,true,2006-12-23 00:00:48.000,38.8264205,-3.7290086,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924653,true,2006-12-24 00:00:42.000,38.8197156,-3.7173823,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924652,true,2006-12-24 12:00:53.000,38.7895916,-3.8215451,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924651,true,2006-12-25 00:01:22.000,38.8413034,-3.9379311,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924650,true,2006-12-25 12:01:12.000,38.8552974,-3.9766247,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924649,true,2006-12-26 00:00:47.000,38.8403872,-4.1107727,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924648,true,2006-12-26 12:00:55.000,38.8419195,-4.1092484,,43,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924647,true,2006-12-27 12:01:09.000,38.8367908,-4.1247966,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924646,true,2006-12-28 00:00:53.000,38.8387083,-4.1279194,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924645,true,2006-12-28 12:01:24.000,38.8381286,-4.1287518,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924644,true,2006-12-29 00:01:51.000,38.8385394,-4.1279167,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924643,true,2006-12-30 00:00:53.000,38.8331402,-4.1285702,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924642,true,2006-12-31 00:00:54.000,38.8016664,-4.0579978,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924641,true,2007-01-01 00:00:54.000,38.7935924,-4.0039249,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924640,true,2007-01-01 12:01:24.000,38.8009306,-4.0575109,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924639,true,2007-01-02 00:00:48.000,38.8052775,-4.0539632,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924638,true,2007-01-03 00:00:54.000,38.8232289,-3.9805106,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924637,true,2007-01-03 12:01:54.000,38.8125816,-3.9098141,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924636,true,2007-01-04 00:00:54.000,38.797786,-3.8442422,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924635,true,2007-01-04 12:01:52.000,38.8005011,-3.7502424,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924634,true,2007-01-05 00:00:48.000,38.8214238,-3.7177659,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924633,true,2007-01-06 00:00:54.000,38.9002284,-3.7613727,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27924632,true,2007-01-07 00:01:42.000,38.863836,-3.8307361,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
